Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774042367,1,,Aggregated,0.500000,0.000000,340,370,390,390,460,560,1500,1500,1500,1500,1500,39,0,340.0,359.6325042920235,160.0029468536377,1465.7261371612549,0.0
1774042368,1,,Aggregated,0.500000,0.000000,350,380,390,410,500,860,1500,1500,1500,1500,1500,40,0,340.0,372.1859335899353,160.0029468536377,1465.7261371612549,0.0
1774042369,1,,Aggregated,0.500000,0.000000,350,380,390,410,500,860,1500,1500,1500,1500,1500,40,0,340.0,372.1859335899353,160.0029468536377,1465.7261371612549,0.0
1774042370,1,,Aggregated,0.500000,0.000000,340,380,390,390,460,560,1500,1500,1500,1500,1500,41,0,340.0,370.1829212467845,160.0029468536377,1465.7261371612549,0.0
1774042371,1,,Aggregated,0.500000,0.000000,340,380,390,390,460,560,1500,1500,1500,1500,1500,41,0,340.0,370.1829212467845,160.0029468536377,1465.7261371612549,0.0
1774042372,1,,Aggregated,0.500000,0.000000,340,370,390,390,460,560,1500,1500,1500,1500,1500,42,0,340.0,366.3448606218611,160.0029468536377,1465.7261371612549,0.0
1774042373,1,,Aggregated,0.500000,0.000000,340,370,390,390,460,560,1500,1500,1500,1500,1500,42,0,340.0,366.3448606218611,160.0029468536377,1465.7261371612549,0.0
1774042374,1,,Aggregated,0.500000,0.000000,340,370,390,390,460,560,1500,1500,1500,1500,1500,43,0,340.0,365.8041843148165,160.0029468536377,1465.7261371612549,0.0
1774042375,1,,Aggregated,0.500000,0.000000,340,370,390,390,460,560,1500,1500,1500,1500,1500,44,0,340.0,365.51438136534256,160.0029468536377,1465.7261371612549,0.0
1774042376,1,,Aggregated,0.500000,0.000000,340,370,390,390,460,560,1500,1500,1500,1500,1500,44,0,340.0,365.51438136534256,160.0029468536377,1465.7261371612549,0.0
1774042377,1,,Aggregated,0.500000,0.000000,340,370,380,390,460,560,1500,1500,1500,1500,1500,45,0,340.0,364.9516847398546,160.0029468536377,1465.7261371612549,0.0
1774042378,1,,Aggregated,0.500000,0.000000,340,370,380,390,460,560,1500,1500,1500,1500,1500,45,0,340.0,364.9516847398546,160.0029468536377,1465.7261371612549,0.0
1774042379,1,,Aggregated,0.500000,0.000000,340,370,390,390,460,560,1500,1500,1500,1500,1500,46,0,340.0,365.7461923101674,160.0029468536377,1465.7261371612549,0.0
1774042380,1,,Aggregated,0.500000,0.000000,340,370,390,390,460,560,1500,1500,1500,1500,1500,46,0,340.0,365.7461923101674,160.0029468536377,1465.7261371612549,0.0
1774042381,1,,Aggregated,0.500000,0.000000,340,370,390,390,460,560,1500,1500,1500,1500,1500,47,0,340.0,362.93278349206804,160.0029468536377,1465.7261371612549,0.0
1774042382,1,,Aggregated,0.500000,0.000000,340,370,390,390,460,560,1500,1500,1500,1500,1500,47,0,340.0,362.93278349206804,160.0029468536377,1465.7261371612549,0.0
1774042383,1,,Aggregated,0.500000,0.000000,340,370,390,390,460,560,1500,1500,1500,1500,1500,48,0,340.0,359.4229221343994,160.0029468536377,1465.7261371612549,0.0
1774042384,1,,Aggregated,0.500000,0.000000,340,370,380,390,460,560,1500,1500,1500,1500,1500,49,0,340.0,357.18338830130443,160.0029468536377,1465.7261371612549,0.0
1774042385,1,,Aggregated,0.500000,0.000000,340,370,380,390,460,560,1500,1500,1500,1500,1500,49,0,340.0,357.18338830130443,160.0029468536377,1465.7261371612549,0.0
1774042386,1,,Aggregated,0.500000,0.000000,340,370,390,400,460,560,1500,1500,1500,1500,1500,50,0,340.0,358.15786838531494,160.0029468536377,1465.7261371612549,0.0
1774042387,1,,Aggregated,0.500000,0.000000,340,370,390,400,460,560,1500,1500,1500,1500,1500,50,0,340.0,358.15786838531494,160.0029468536377,1465.7261371612549,0.0
1774042388,1,,Aggregated,0.500000,0.000000,340,370,390,400,430,560,860,1500,1500,1500,1500,51,0,340.0,358.9021505094042,160.0029468536377,1465.7261371612549,0.0
1774042389,1,,Aggregated,0.500000,0.000000,340,370,390,400,430,560,860,1500,1500,1500,1500,51,0,340.0,358.9021505094042,160.0029468536377,1465.7261371612549,0.0
1774042390,1,,Aggregated,0.500000,0.000000,340,370,390,400,430,560,860,1500,1500,1500,1500,52,0,340.0,358.74844514406647,160.0029468536377,1465.7261371612549,0.0
1774042391,1,,Aggregated,0.500000,0.000000,340,370,390,400,430,560,860,1500,1500,1500,1500,52,0,340.0,358.74844514406647,160.0029468536377,1465.7261371612549,0.0
1774042392,1,,Aggregated,0.500000,0.000000,340,370,390,400,430,560,860,1500,1500,1500,1500,53,0,340.0,358.2114633524193,160.0029468536377,1465.7261371612549,0.0
1774042393,1,,Aggregated,0.500000,0.000000,340,370,390,400,430,560,860,1500,1500,1500,1500,53,0,340.0,358.2114633524193,160.0029468536377,1465.7261371612549,0.0
1774042394,1,,Aggregated,0.500000,0.000000,340,370,390,400,430,560,860,1500,1500,1500,1500,54,0,340.0,357.3916488223606,160.0029468536377,1465.7261371612549,0.0
1774042395,1,,Aggregated,0.500000,0.000000,340,370,390,400,430,560,860,1500,1500,1500,1500,54,0,340.0,357.3916488223606,160.0029468536377,1465.7261371612549,0.0
1774042396,1,,Aggregated,0.500000,0.000000,340,370,390,400,430,560,860,1500,1500,1500,1500,55,0,340.0,357.90508010170674,160.0029468536377,1465.7261371612549,0.0
1774042397,1,,Aggregated,0.500000,0.000000,340,370,390,390,430,560,860,1500,1500,1500,1500,56,0,340.0,356.1342188290187,160.0029468536377,1465.7261371612549,0.0
1774042398,1,,Aggregated,0.500000,0.000000,340,370,390,390,430,560,860,1500,1500,1500,1500,56,0,340.0,356.1342188290187,160.0029468536377,1465.7261371612549,0.0
1774042399,1,,Aggregated,0.500000,0.000000,340,370,390,400,430,560,860,1500,1500,1500,1500,57,0,340.0,356.8256988860013,160.0029468536377,1465.7261371612549,0.0
1774042400,1,,Aggregated,0.500000,0.000000,340,370,390,400,430,560,860,1500,1500,1500,1500,57,0,340.0,356.8256988860013,160.0029468536377,1465.7261371612549,0.0
1774042401,1,,Aggregated,0.500000,0.000000,340,370,390,400,430,560,860,1500,1500,1500,1500,58,0,340.0,355.8346567482784,160.0029468536377,1465.7261371612549,0.0
1774042402,1,,Aggregated,0.500000,0.000000,340,370,390,400,430,560,860,1500,1500,1500,1500,58,0,340.0,355.8346567482784,160.0029468536377,1465.7261371612549,0.0
1774042403,1,,Aggregated,0.500000,0.000000,340,370,390,400,430,560,860,1500,1500,1500,1500,59,0,340.0,353.3503079818467,160.0029468536377,1465.7261371612549,0.0
1774042404,1,,Aggregated,0.600000,0.000000,340,370,390,400,430,560,860,1500,1500,1500,1500,60,0,340.0,351.1006474494934,160.0029468536377,1465.7261371612549,0.0
1774042405,1,,Aggregated,0.600000,0.000000,340,370,390,400,430,560,860,1500,1500,1500,1500,60,0,340.0,351.1006474494934,160.0029468536377,1465.7261371612549,0.0
1774042406,1,,Aggregated,0.500000,0.000000,340,370,390,390,430,500,860,1500,1500,1500,1500,61,0,340.0,351.1334090936379,160.0029468536377,1465.7261371612549,0.0
1774042407,1,,Aggregated,0.500000,0.000000,340,370,390,390,430,500,860,1500,1500,1500,1500,61,0,340.0,351.1334090936379,160.0029468536377,1465.7261371612549,0.0
1774042408,1,,Aggregated,0.600000,0.000000,340,370,390,390,430,500,860,1500,1500,1500,1500,62,0,340.0,351.7796762527958,160.0029468536377,1465.7261371612549,0.0
1774042409,1,,Aggregated,0.600000,0.000000,340,370,390,390,430,500,860,1500,1500,1500,1500,63,0,340.0,351.96870092361695,160.0029468536377,1465.7261371612549,0.0
1774042410,1,,Aggregated,0.600000,0.000000,340,370,390,390,430,500,860,1500,1500,1500,1500,63,0,340.0,351.96870092361695,160.0029468536377,1465.7261371612549,0.0
